Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
59.84489,0.014313609,39.23482568687619,-77.9691832465201,0,1,6364.034,0.011451397,6,1,false,false,-0.17885411,1.0836009,11.565068,3.081869,0.006461041,3
59.86254,0.014625558,39.234817129864346,-77.96918683709974,0,1,6361.7505,0.008522378,6,1,false,false,-0.41218895,0.7605814,10.572343,3.0820227,0.011202938,3
59.876854,0.014937573,39.23480866274112,-77.96919054361854,0,1,6366.339,0.0055923257,6,1,false,false,-0.41981718,0.6668738,11.087765,3.0821977,0.010864939,3
59.891197,0.015249673,39.23480010545439,-77.96919413419818,0,1,6381.019,0.00079816836,6,1,false,false,-0.32902166,0.67997164,11.252583,3.082368,0.010422151,3
59.905674,0.01556184,39.23479154844255,-77.96919784001003,0,1,6386.3203,-0.0039949603,6,1,false,false,-0.4784701,0.7407032,11.6539955,3.0825462,0.0099710375,3
59.92204,0.015874093,39.23478308131932,-77.96920143129661,0,1,6392.4272,-0.008256664,6,1,false,false,-0.5068456,0.86922604,10.089094,3.082689,0.006093669,3
59.939438,0.016186444,39.23477452403259,-77.96920513710846,0,1,6393.01,-0.013582245,6,1,false,false,-0.7418247,0.87745214,9.809209,3.0827687,0.0013328207,3
59.95772,0.016498882,39.23476596702075,-77.96920872768808,0,1,6388.6675,-0.01811069,6,1,false,false,-0.49721047,0.91615415,11.137559,3.0827699,-0.0016086486,3
59.974422,0.016811408,39.234757409734016,-77.9692124342069,0,1,6390.6987,-0.020241551,6,1,false,false,-0.61015224,0.77005243,10.548442,3.082707,-0.0066289552,3
59.990017,0.01712403,39.23474885244728,-77.96921614072569,0,1,6397.027,-0.020507261,6,1,false,false,-0.5707326,0.77950764,11.478847,3.0825675,-0.01084873,3
60.006775,0.017436733,39.23474038559895,-77.96921973130533,0,1,6398.18,-0.019442342,6,1,false,false,-0.44723582,0.8897433,12.10564,3.0823383,-0.016113501,3
60.02433,0.017749533,39.23473182831221,-77.96922343782413,0,1,6393.373,-0.016246583,6,1,false,false,-0.79948986,0.9004077,11.05771,3.0820892,-0.016951356,3
60.0413,0.01806242,39.23472327102548,-77.96922714434292,0,1,6394.912,-0.010918941,6,1,false,false,-0.62162685,0.8408455,10.783446,3.08181,-0.01791839,3
60.057148,0.018375393,39.234714714013634,-77.96923073492256,0,1,6396.5093,-0.0061258106,6,1,false,false,-0.5726087,0.8351862,11.834325,3.0815291,-0.016534574,3
60.07334,0.018688455,39.2347061567269,-77.96923444144136,0,1,6396.8364,-0.0007991982,6,1,false,false,-0.454675,0.82209367,12.756163,3.0812826,-0.013496326,3
60.088627,0.019001603,39.234697599715055,-77.96923814796017,0,1,6402.13,0.0045263865,6,1,false,false,-0.88248825,0.81386375,11.562059,3.081106,-0.01160136,3
60.104942,0.019314839,39.23468904242832,-77.9692417385398,0,1,6406.3506,0.007723177,6,1,false,false,-0.3038363,0.94774425,10.164904,3.0809712,-0.0058718096,3
60.12215,0.01962816,39.23468048514159,-77.96924544505859,0,1,6396.965,0.0106532285,6,1,false,false,-0.42520076,0.87921673,10.803785,3.0809147,-0.0020929815,3
60.13741,0.019941567,39.23467192812974,-77.9692491515774,0,1,6395.778,0.012517335,6,1,false,false,-0.4847366,0.7078811,10.7178335,3.080917,0.0026492723,3
60.150414,0.020255044,39.23466337084301,-77.96925285738925,0,1,6409.061,0.014381444,6,1,false,false,-0.21168089,0.6450025,9.748972,3.0809634,0.004668754,3
60.164577,0.020568594,39.23465481383117,-77.96925644867584,0,1,6418.682,0.014647158,6,1,false,false,-0.24318099,0.7776719,8.989281,3.0810719,0.008213548,3
60.18051,0.02088222,39.23464625654444,-77.96926015448769,0,1,6417.7437,0.015446356,6,1,false,false,-0.3273528,0.86721295,9.042208,3.0812364,0.012512024,3
60.19642,0.02119593,39.23463760936908,-77.9692638610065,0,1,6421.31,0.015713101,6,1,false,false,-0.13872923,0.79299873,8.954981,3.0814238,0.012801598,3
60.21143,0.021509714,39.23462905208235,-77.96926756752529,0,1,6429.5186,0.013848992,6,1,false,false,-0.074382186,0.7601818,10.256797,3.0816562,0.016067151,3
60.227894,0.021823585,39.234620494795614,-77.96927115810492,0,1,6433.1577,0.012517335,6,1,false,false,-0.18269798,0.8430071,11.210201,3.0819392,0.017305044,3
60.24486,0.02213754,39.23461193778377,-77.96927486462373,0,1,6431.9146,0.010386484,6,1,false,false,-0.13412905,0.9590909,12.399233,3.0822384,0.015620401,3
60.263638,0.022451587,39.234603380497035,-77.96927857114252,0,1,6429.316,0.00692501,6,1,false,false,-0.03539881,1.0544778,11.385328,3.0825477,0.016231008,3
60.282494,0.022765737,39.234594733321686,-77.96928227766134,0,1,6414.913,0.0037282167,6,1,false,false,-0.12366682,1.0464566,11.582583,3.0828507,0.0152269425,3
60.299534,0.023079988,39.23458617603495,-77.96928598418013,0,1,6405.887,0.0010649109,6,1,false,false,-0.001573354,0.82788885,13.032084,3.0830946,0.012161544,3
